"","Time","Temp","DO","Q"
"388",2018-08-17 18:26:00,19.049922,9.238871,1.027621
"389",2018-08-17 18:31:00,19.041564,9.209967,1.028438
"390",2018-08-17 18:36:00,19.033206,9.14987,1.027371
"391",2018-08-17 18:41:00,19.024848,9.113522,1.028166
"392",2018-08-17 18:46:00,18.999771,9.067077,1.027992
"393",2018-08-17 18:51:00,18.999771,9.028542,1.02835
"394",2018-08-17 18:56:00,18.983051,8.972419,1.027729
"395",2018-08-17 19:01:00,18.96633,8.939477,1.028946
"396",2018-08-17 19:06:00,18.949608,8.868952,1.027851
"397",2018-08-17 19:11:00,18.924522,8.83901,1.028603
"398",2018-08-17 19:16:00,18.907797,8.769436,1.027519
"399",2018-08-17 19:21:00,18.874342,8.727641,1.026902
"400",2018-08-17 19:26:00,18.857613,8.703159,1.02812
"401",2018-08-17 19:31:00,18.832517,8.666597,1.028848
"402",2018-08-17 19:36:00,18.807418,8.622945,1.028249
"403",2018-08-17 19:41:00,18.790683,8.562631,1.027639
"404",2018-08-17 19:46:00,18.765579,8.541185,1.028829
"405",2018-08-17 19:51:00,18.732102,8.479313,1.028175
"406",2018-08-17 19:56:00,18.69862,8.432159,1.027989
"407",2018-08-17 20:01:00,18.665132,8.406502,1.029136
"408",2018-08-17 20:06:00,18.640013,8.336414,1.02764
"409",2018-08-17 20:11:00,18.606515,8.2972,1.028752
"410",2018-08-17 20:16:00,18.573012,8.24439,1.02771
"411",2018-08-17 20:21:00,18.547881,8.203335,1.028409
"412",2018-08-17 20:26:00,18.514368,8.151252,1.02822
"413",2018-08-17 20:31:00,18.472469,8.108704,1.028032
"414",2018-08-17 20:36:00,18.447325,8.061738,1.027878
"415",2018-08-17 20:41:00,18.405412,8.019775,1.028111
"416",2018-08-17 20:46:00,18.380259,7.993397,1.02883
"417",2018-08-17 20:51:00,18.338331,7.965149,1.029502
"418",2018-08-17 20:56:00,18.304781,7.908335,1.02807
"419",2018-08-17 21:01:00,18.271225,7.865075,1.027909
"420",2018-08-17 21:06:00,18.237664,7.828606,1.027763
"421",2018-08-17 21:11:00,18.204096,7.81179,1.028882
"422",2018-08-17 21:16:00,18.162128,7.765019,1.028288
"423",2018-08-17 21:21:00,18.128546,7.748393,1.028994
"424",2018-08-17 21:26:00,18.094958,7.699831,1.028016
"425",2018-08-17 21:31:00,18.061363,7.683394,1.029529
"426",2018-08-17 21:36:00,18.036163,7.645727,1.028595
